genus_name,type_species,parental_family,lpsn_no,nom_type,status,address
Falcatimonas,Falcatimonas natans,Lachnospiraceae,519084,794830,correct name,https://lpsn.dsmz.de/genus/falcatimonas
Poritiphilus,Poritiphilus flavus,Flavobacteriaceae,14525,14654,correct name,https://lpsn.dsmz.de/genus/poritiphilus
Roseisolibacter,Roseisolibacter agri,Gemmatimonadaceae,520359,797615,correct name,https://lpsn.dsmz.de/genus/roseisolibacter
Salimesophilobacter,Salimesophilobacter vulgaris,Clostridiaceae,518332,790652,correct name,https://lpsn.dsmz.de/genus/salimesophilobacter
Romeria,Romeria leopoliensis,Romeriaceae,6496,8139,correct name,https://lpsn.dsmz.de/genus/romeria
Youngimonas,Youngimonas vesicularis,Roseobacteraceae,518598,792059,correct name,https://lpsn.dsmz.de/genus/youngimonas
Actinorhabdospora,Actinorhabdospora filicis,Micromonosporaceae,518981,794325,correct name,https://lpsn.dsmz.de/genus/actinorhabdospora
Desulfonauticus,Desulfonauticus submarinus,Desulfohalobiaceae,515508,775596,correct name,https://lpsn.dsmz.de/genus/desulfonauticus
Blastomonas,Blastomonas natatoria,Sphingomonadaceae,515246,774090,correct name,https://lpsn.dsmz.de/genus/blastomonas
Kiloniella,Kiloniella laminariae,Kiloniellaceae,517648,786629,correct name,https://lpsn.dsmz.de/genus/kiloniella
Plesiomonas,Plesiomonas shigelloides,Enterobacteriaceae,516359,779688,correct name,https://lpsn.dsmz.de/genus/plesiomonas
Caryophanon,Caryophanon latum,Caryophanaceae,515314,774491,correct name,https://lpsn.dsmz.de/genus/caryophanon
Necropsobacter,Necropsobacter rosorum,Pasteurellaceae,518114,789378,correct name,https://lpsn.dsmz.de/genus/necropsobacter
Raineyella,Raineyella antarctica,Propionibacteriaceae,519092,794888,correct name,https://lpsn.dsmz.de/genus/raineyella
Salinibacterium,Salinibacterium amurskyense,Microbacteriaceae,516538,780724,correct name,https://lpsn.dsmz.de/genus/salinibacterium
Arenibacter,Arenibacter latericius,Flavobacteriaceae,515169,773371,correct name,https://lpsn.dsmz.de/genus/arenibacter
Peribacillus,Peribacillus simplex,Bacillaceae,4946,5938,correct name,https://lpsn.dsmz.de/genus/peribacillus
Ketobacter,Ketobacter alkanivorans,Alcanivoracaceae,520391,797799,correct name,https://lpsn.dsmz.de/genus/ketobacter
Salinovum,Salinovum rubellum,Roseobacteraceae,519197,795430,correct name,https://lpsn.dsmz.de/genus/salinovum
Pseudoramibacter,Pseudoramibacter alactolyticus,Eubacteriaceae,516422,780192,correct name,https://lpsn.dsmz.de/genus/pseudoramibacter
Sphaerastrum,Sphaerastrum cuneatum,Merismopediaceae,19708,18607,correct name,https://lpsn.dsmz.de/genus/sphaerastrum
Brevirhabdus,Brevirhabdus pacifica,Roseobacteraceae,518801,793304,correct name,https://lpsn.dsmz.de/genus/brevirhabdus
Ferroplasma,Ferroplasma acidiphilum,Ferroplasmataceae,517037,776193,correct name,https://lpsn.dsmz.de/genus/ferroplasma
Asticcacaulis,Asticcacaulis excentricus,Caulobacteraceae,515196,773533,correct name,https://lpsn.dsmz.de/genus/asticcacaulis
Listonella,Listonella anguillarum,Vibrionaceae,515973,777594,correct name,https://lpsn.dsmz.de/genus/listonella
Mediannikoviicoccus,Mediannikoviicoccus vaginalis,Peptostreptococcaceae,36149,36230,correct name,https://lpsn.dsmz.de/genus/mediannikoviicoccus
Glycocaulis,Glycocaulis abyssi,Maricaulaceae,518374,790869,correct name,https://lpsn.dsmz.de/genus/glycocaulis
Elusimicrobium,Elusimicrobium minutum,Elusimicrobiaceae,517947,788390,correct name,https://lpsn.dsmz.de/genus/elusimicrobium
Neomicrococcus,Neomicrococcus aestuarii,Micrococcaceae,518820,793427,correct name,https://lpsn.dsmz.de/genus/neomicrococcus
Amphritea,Amphritea atlantica,Oceanospirillaceae,517741,787110,correct name,https://lpsn.dsmz.de/genus/amphritea
Cellulophaga,Cellulophaga lytica,Flavobacteriaceae,515329,774569,correct name,https://lpsn.dsmz.de/genus/cellulophaga
Halomicrococcus,Halomicrococcus hydrotolerans,Halobacteriaceae,4910,5548,correct name,https://lpsn.dsmz.de/genus/halomicrococcus
Venatorbacter,Venatorbacter cucullus,Oceanospirillaceae,23061,23076,misspelling,https://lpsn.dsmz.de/genus/venatorbacter
Malikia,Malikia granosa,Comamonadaceae,515998,777651,correct name,https://lpsn.dsmz.de/genus/malikia
Murimonas,Murimonas intestini,Lachnospiraceae,518689,792634,correct name,https://lpsn.dsmz.de/genus/murimonas
Thiohalorhabdus,Thiohalorhabdus denitrificans,Thiohalorhabdaceae,516826,782742,correct name,https://lpsn.dsmz.de/genus/thiohalorhabdus
Havrella,Havrella mirabilis,Oscillatoriaceae,17936,18774,correct name,https://lpsn.dsmz.de/genus/havrella
Pseudomonas,Pseudomonas aeruginosa,Pseudomonadaceae,517405,779948,correct name,https://lpsn.dsmz.de/genus/pseudomonas
Rubneribacter,Rubneribacter badeniensis,Eggerthellaceae,520371,797676,correct name,https://lpsn.dsmz.de/genus/rubneribacter
Limihaloglobus,Limihaloglobus sulfuriphilus,Sedimentisphaeraceae,4953,5790,correct name,https://lpsn.dsmz.de/genus/limihaloglobus
Acidiferrobacter,Acidiferrobacter thiooxydans,Acidiferrobacteraceae,518069,789099,correct name,https://lpsn.dsmz.de/genus/acidiferrobacter
Dellaglioa,Dellaglioa algida,Lactobacillaceae,9130,10874,correct name,https://lpsn.dsmz.de/genus/dellaglioa
Lactivibrio,Lactivibrio alcoholicus,Synergistaceae,518559,791862,correct name,https://lpsn.dsmz.de/genus/lactivibrio
Pseudemcibacter,Pseudemcibacter aquimaris,Emcibacteraceae,28286,28305,correct name,https://lpsn.dsmz.de/genus/pseudemcibacter
Pseudomarimonas,Pseudomarimonas arenosa,Lysobacteraceae,25574,25589,correct name,https://lpsn.dsmz.de/genus/pseudomarimonas
Anaerotaenia,Anaerotaenia torta,Lachnospiraceae,518988,794355,correct name,https://lpsn.dsmz.de/genus/anaerotaenia
Parasphingorhabdus,Parasphingorhabdus marina,Sphingomonadaceae,4964,5962,correct name,https://lpsn.dsmz.de/genus/parasphingorhabdus
Terracidiphilus,Terracidiphilus gabretensis,Acidobacteriaceae,518970,794266,correct name,https://lpsn.dsmz.de/genus/terracidiphilus
Maledivibacter,Maledivibacter halophilus,Peptostreptococcaceae,519080,794823,correct name,https://lpsn.dsmz.de/genus/maledivibacter
Planomonospora,Planomonospora parontospora,Streptosporangiaceae,516350,784646,correct name,https://lpsn.dsmz.de/genus/planomonospora
Katagnymene,Katagnymene spiralis,Gomontiellaceae,6266,6939,correct name,https://lpsn.dsmz.de/genus/katagnymene
Lacibacter,Lacibacter cauensis,Chitinophagaceae,515912,787855,correct name,https://lpsn.dsmz.de/genus/lacibacter
Mangrovihabitans,Mangrovihabitans endophyticus,Micromonosporaceae,519193,795375,correct name,https://lpsn.dsmz.de/genus/mangrovihabitans
Hylemonella,Hylemonella gracilis,Comamonadaceae,515830,776957,correct name,https://lpsn.dsmz.de/genus/hylemonella
Apibacter,Apibacter adventoris,Weeksellaceae,518926,793993,correct name,https://lpsn.dsmz.de/genus/apibacter
Calycomorphotria,Calycomorphotria hydatis,Planctomycetaceae,18896,18936,correct name,https://lpsn.dsmz.de/genus/calycomorphotria
Alistipes,Alistipes putredinis,Rikenellaceae,515078,773065,correct name,https://lpsn.dsmz.de/genus/alistipes
Aeriscardovia,Aeriscardovia aeriphila,Bifidobacteriaceae,517167,783325,correct name,https://lpsn.dsmz.de/genus/aeriscardovia
Brasilonema,Brasilonema bromeliae,Scytonemataceae,6219,6555,correct name,https://lpsn.dsmz.de/genus/brasilonema
Samsonia,Samsonia erythrinae,Yersiniaceae,516548,780771,correct name,https://lpsn.dsmz.de/genus/samsonia
Oceanobacter,Oceanobacter kriegii,Oceanospirillaceae,516197,778941,correct name,https://lpsn.dsmz.de/genus/oceanobacter
Peptococcus,Peptococcus niger,Peptococcaceae,516286,779369,correct name,https://lpsn.dsmz.de/genus/peptococcus
Ruficoccus,Ruficoccus amylovorans,Puniceicoccaceae,519155,795206,correct name,https://lpsn.dsmz.de/genus/ruficoccus
Gemmiger,Gemmiger formicilis,Oscillospiraceae,517236,783901,correct name,https://lpsn.dsmz.de/genus/gemmiger
Trebonia,Trebonia kvetii,Treboniaceae,13046,13061,correct name,https://lpsn.dsmz.de/genus/trebonia
Lachnobacterium,Lachnobacterium bovis,Lachnospiraceae,515910,777238,correct name,https://lpsn.dsmz.de/genus/lachnobacterium
Actinocorallia,Actinocorallia herbida,Thermomonosporaceae,515034,772675,correct name,https://lpsn.dsmz.de/genus/actinocorallia
Halorhabdus,Halorhabdus utahensis,Haloarculaceae,515766,776796,correct name,https://lpsn.dsmz.de/genus/halorhabdus
Aeribacillus,Aeribacillus pallidus,Bacillaceae,517994,788622,correct name,https://lpsn.dsmz.de/genus/aeribacillus
Cutibacterium,Cutibacterium acnes,Propionibacteriaceae,519072,794765,correct name,https://lpsn.dsmz.de/genus/cutibacterium
Halosimplex,Halosimplex carlsbadense,Haloarculaceae,517244,783981,correct name,https://lpsn.dsmz.de/genus/halosimplex
Glaesserella,Glaesserella parasuis,Pasteurellaceae,4940,5972,correct name,https://lpsn.dsmz.de/genus/glaesserella
Morganella,Morganella morganii,Morganellaceae,516125,778330,correct name,https://lpsn.dsmz.de/genus/morganella
Inconstantimicrobium,Inconstantimicrobium porci,Clostridiaceae,20252,20264,correct name,https://lpsn.dsmz.de/genus/inconstantimicrobium
Acetothermus,Acetothermus paucivorans,Bacteroidaceae,515000,772545,correct name,https://lpsn.dsmz.de/genus/acetothermus
Xenophilus,Xenophilus azovorans,Comamonadaceae,516933,783152,correct name,https://lpsn.dsmz.de/genus/xenophilus
Bergeriella,Bergeriella denitrificans,Neisseriaceae,515232,774015,correct name,https://lpsn.dsmz.de/genus/bergeriella
Crinalium,Crinalium endophyticum,Gomontiellaceae,6424,3118,correct name,https://lpsn.dsmz.de/genus/crinalium
Cyanoarbor,Cyanoarbor rupestre,Entophysalidaceae,6468,6654,correct name,https://lpsn.dsmz.de/genus/cyanoarbor
Pasteurella,Pasteurella multocida,Pasteurellaceae,516266,779182,correct name,https://lpsn.dsmz.de/genus/pasteurella
Thermoactinospora,Thermoactinospora rubra,Streptosporangiaceae,518253,790179,correct name,https://lpsn.dsmz.de/genus/thermoactinospora
Leptospirillum,Leptospirillum ferrooxidans,Nitrospiraceae,515950,777513,correct name,https://lpsn.dsmz.de/genus/leptospirillum
Periweissella,Periweissella ghanensis,Leuconostocaceae,26483,28048,correct name,https://lpsn.dsmz.de/genus/periweissella
Gordonia,Gordonia bronchialis,Gordoniaceae,515720,776583,correct name,https://lpsn.dsmz.de/genus/gordonia
Sagittula,Sagittula stellata,Roseobacteraceae,516533,780717,correct name,https://lpsn.dsmz.de/genus/sagittula
Flavobacterium,Flavobacterium aquatile,Flavobacteriaceae,515640,776221,correct name,https://lpsn.dsmz.de/genus/flavobacterium
Rhodosalinus,Rhodosalinus sediminis,Roseobacteraceae,519320,796343,correct name,https://lpsn.dsmz.de/genus/rhodosalinus
Paenisporosarcina,Paenisporosarcina quisquiliarum,Caryophanaceae,517873,787938,correct name,https://lpsn.dsmz.de/genus/paenisporosarcina
Lentibacter,Lentibacter algarum,Roseobacteraceae,518200,789870,correct name,https://lpsn.dsmz.de/genus/lentibacter
Acidimangrovimonas,Acidimangrovimonas sediminis,Paracoccaceae,4870,5252,correct name,https://lpsn.dsmz.de/genus/acidimangrovimonas
Lacisediminimonas,Lacisediminimonas profundi,Oxalobacteraceae,443,2158,correct name,https://lpsn.dsmz.de/genus/lacisediminimonas
Conchiformibius,Conchiformibius steedae,Neisseriaceae,515405,775088,correct name,https://lpsn.dsmz.de/genus/conchiformibius
Holdemania,Holdemania filiformis,Erysipelotrichaceae,515805,776911,correct name,https://lpsn.dsmz.de/genus/holdemania
Deminuibacter,Deminuibacter soli,Chitinophagaceae,521811,800838,correct name,https://lpsn.dsmz.de/genus/deminuibacter
Lachnoanaerobaculum,Lachnoanaerobaculum umeaense,Lachnospiraceae,518276,790292,correct name,https://lpsn.dsmz.de/genus/lachnoanaerobaculum
Rhodospirillum,Rhodospirillum rubrum,Rhodospirillaceae,517113,780519,correct name,https://lpsn.dsmz.de/genus/rhodospirillum
Sorangium,Sorangium cellulosum,Polyangiaceae,516617,780960,correct name,https://lpsn.dsmz.de/genus/sorangium
Pelomicrobium,Pelomicrobium methylotrophicum,[Hydrogenophilia; not assigned to family],556,3420,correct name,https://lpsn.dsmz.de/genus/pelomicrobium
Dechloromonas,Dechloromonas agitata,Azonexaceae,515474,775440,correct name,https://lpsn.dsmz.de/genus/dechloromonas
Lactococcus,Lactococcus lactis,Streptococcaceae,517059,777420,correct name,https://lpsn.dsmz.de/genus/lactococcus
Siansivirga,Siansivirga zeaxanthinifaciens,Flavobacteriaceae,518290,790384,correct name,https://lpsn.dsmz.de/genus/siansivirga
Allorhizocola,Allorhizocola rhizosphaerae,Micromonosporaceae,520470,798099,correct name,https://lpsn.dsmz.de/genus/allorhizocola
Desulfurococcus,Desulfurococcus mucosus,Desulfurococcaceae,517030,775728,correct name,https://lpsn.dsmz.de/genus/desulfurococcus
Gallintestinimicrobium,Gallintestinimicrobium propionicum,Lachnospiraceae,28815,28888,correct name,https://lpsn.dsmz.de/genus/gallintestinimicrobium
Modestobacter,Modestobacter multiseptatus,Geodermatophilaceae,516110,778277,correct name,https://lpsn.dsmz.de/genus/modestobacter
Melisococcus,Melisococcus plutonis,Enterococcaceae,517274,784192,misspelling,https://lpsn.dsmz.de/genus/melisococcus
Thiolamprovum,Thiolamprovum pedioforme,Chromatiaceae,516828,782746,correct name,https://lpsn.dsmz.de/genus/thiolamprovum
Sediminivirga,Sediminivirga luteola,Brevibacteriaceae,518913,793941,correct name,https://lpsn.dsmz.de/genus/sediminivirga
Godleya,Godleya alpina,Godleyaceae,6286,7119,correct name,https://lpsn.dsmz.de/genus/godleya
Primorskyibacter,Primorskyibacter sedentarius,Roseobacteraceae,518108,789347,correct name,https://lpsn.dsmz.de/genus/primorskyibacter
Hafnia,Hafnia alvei,Hafniaceae,515741,776651,correct name,https://lpsn.dsmz.de/genus/hafnia
Hoyosella,Hoyosella altamirensis,Nocardiaceae,517925,788261,correct name,https://lpsn.dsmz.de/genus/hoyosella
Fibrobacter,Fibrobacter succinogenes,Fibrobacteraceae,517234,783834,correct name,https://lpsn.dsmz.de/genus/fibrobacter
Anaeromusa,Anaeromusa acidaminophila,Sporomusaceae,515124,773256,correct name,https://lpsn.dsmz.de/genus/anaeromusa
Oleiagrimonas,Oleiagrimonas soli,Rhodanobacteraceae,518728,792802,correct name,https://lpsn.dsmz.de/genus/oleiagrimonas
Thermodesulfatator,Thermodesulfatator indicus,Thermodesulfobacteriaceae,516789,782581,correct name,https://lpsn.dsmz.de/genus/thermodesulfatator
Acetobacteroides,Acetobacteroides hydrogenigenes,Williamwhitmaniaceae,518609,792130,correct name,https://lpsn.dsmz.de/genus/acetobacteroides
Gluconacetobacter,Gluconacetobacter liquefaciens,Acetobacteraceae,515712,776542,correct name,https://lpsn.dsmz.de/genus/gluconacetobacter
Paralkalibacillus,Paralkalibacillus indicireducens,Bacillaceae,519279,796078,correct name,https://lpsn.dsmz.de/genus/paralkalibacillus
Cyanothrix,Cyanothrix vaginata,Hapalosiphonaceae,18097,18279,correct name,https://lpsn.dsmz.de/genus/cyanothrix
Calditerrivibrio,Calditerrivibrio nitroreducens,Deferribacteraceae,517800,787433,correct name,https://lpsn.dsmz.de/genus/calditerrivibrio
Natronoglycomyces,Natronoglycomyces albus,Glycomycetaceae,19505,19518,correct name,https://lpsn.dsmz.de/genus/natronoglycomyces
Mantellum,Mantellum adhaerens,Merismopediaceae,6196,8075,correct name,https://lpsn.dsmz.de/genus/mantellum
Mycoplasma,Mycoplasma mycoides,Mycoplasmataceae,517290,784410,correct name,https://lpsn.dsmz.de/genus/mycoplasma
Polystyrenella,Polystyrenella longa,Planctomycetaceae,18893,18931,correct name,https://lpsn.dsmz.de/genus/polystyrenella
Alkalicoccobacillus,Alkalicoccobacillus murimartini,Bacillaceae,26517,26625,correct name,https://lpsn.dsmz.de/genus/alkalicoccobacillus
Dickeya,Dickeya chrysanthemi,Pectobacteriaceae,515528,775768,correct name,https://lpsn.dsmz.de/genus/dickeya
Botrimarina,Botrimarina mediterranea,Lacipirellulaceae,20255,20286,correct name,https://lpsn.dsmz.de/genus/botrimarina
Isocystis,Isocystis messanensis,Nostocaceae,6396,8037,correct name,https://lpsn.dsmz.de/genus/isocystis
Ruminococcoides,Ruminococcoides bili,Oscillospiraceae,15170,20413,correct name,https://lpsn.dsmz.de/genus/ruminococcoides
Methylohalobius,Methylohalobius crimeensis,Methylothermaceae,516065,777995,correct name,https://lpsn.dsmz.de/genus/methylohalobius
Aplococcus,Aplococcus natans,Merismopediaceae,17855,18605,correct name,https://lpsn.dsmz.de/genus/aplococcus
Paraconexibacter,Paraconexibacter algicola,Paraconexibacteraceae,4955,5808,correct name,https://lpsn.dsmz.de/genus/paraconexibacter
Halonatronum,Halonatronum saccharophilum,Halobacteroidaceae,515762,776792,correct name,https://lpsn.dsmz.de/genus/halonatronum
Actinotignum,Actinotignum schaalii,Actinomycetaceae,518671,792534,correct name,https://lpsn.dsmz.de/genus/actinotignum
Psychroserpens,Psychroserpens burtonensis,Flavobacteriaceae,516435,780258,correct name,https://lpsn.dsmz.de/genus/psychroserpens
Lelliottia,Lelliottia nimipressuralis,Enterobacteriaceae,518437,791219,correct name,https://lpsn.dsmz.de/genus/lelliottia
Haloactinopolyspora,Haloactinopolyspora alba,Jiangellaceae,518047,788986,correct name,https://lpsn.dsmz.de/genus/haloactinopolyspora
Orbus,Orbus hercynius,Orbaceae,518030,788889,correct name,https://lpsn.dsmz.de/genus/orbus
Boudabousia,Boudabousia marimammalium,Actinomycetaceae,520426,798115,correct name,https://lpsn.dsmz.de/genus/boudabousia
Phocaeicola,Phocaeicola abscessus,Bacteroidaceae,517895,788082,correct name,https://lpsn.dsmz.de/genus/phocaeicola
Prochlorothrix,Prochlorothrix hollandica,Pseudanabaenaceae,517318,784692,correct name,https://lpsn.dsmz.de/genus/prochlorothrix
Malacobacter,,Arcobacteraceae,520457,,misspelling,https://lpsn.dsmz.de/genus/malacobacter
Vallitalea,Vallitalea guaymasensis,Vallitaleaceae,518401,790983,correct name,https://lpsn.dsmz.de/genus/vallitalea
Deinobacterium,Deinobacterium chartae,Deinococcaceae,518064,789074,correct name,https://lpsn.dsmz.de/genus/deinobacterium
Protaetiibacter,Protaetiibacter intestinalis,Microbacteriaceae,521864,801263,correct name,https://lpsn.dsmz.de/genus/protaetiibacter
Tepidiforma,Tepidiforma bonchosmolovskayae,Tepidiformaceae,4933,5702,correct name,https://lpsn.dsmz.de/genus/tepidiforma
Cupriavidus,Cupriavidus necator,Burkholderiaceae,515448,775318,correct name,https://lpsn.dsmz.de/genus/cupriavidus
Homoserinibacter,Homoserinibacter gongjuensis,Microbacteriaceae,518577,791919,correct name,https://lpsn.dsmz.de/genus/homoserinibacter
Actibacter,Actibacter sediminis,Flavobacteriaceae,517739,787107,correct name,https://lpsn.dsmz.de/genus/actibacter
Flexistipes,Flexistipes sinusarabici,Deferribacteraceae,515644,776303,correct name,https://lpsn.dsmz.de/genus/flexistipes
Antarcticimicrobium,Antarcticimicrobium sediminis,Roseobacteraceae,7240,7256,correct name,https://lpsn.dsmz.de/genus/antarcticimicrobium
Natronolimnohabitans,Natronolimnohabitans innermongolicus,Natrialbaceae,7571,7631,correct name,https://lpsn.dsmz.de/genus/natronolimnohabitans
Aliamphritea,Aliamphritea ceti,Oceanospirillaceae,36163,36218,correct name,https://lpsn.dsmz.de/genus/aliamphritea
Crateriforma,Crateriforma conspicua,Pirellulaceae,18901,18970,correct name,https://lpsn.dsmz.de/genus/crateriforma
Serpentinicella,Serpentinicella alkaliphila,Clostridiaceae,519083,794827,correct name,https://lpsn.dsmz.de/genus/serpentinicella
Actinopolyspora,Actinopolyspora halophila,Pseudonocardiaceae,515041,772855,correct name,https://lpsn.dsmz.de/genus/actinopolyspora
